image_path,label,dataset,split
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-9-img-3.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-90-img-1.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-90-img-2.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-91-img-1.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-91-img-2.jpg,Healthy,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-91-img-3.jpg,Healthy,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-92-img-2.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-92-img-3.jpg,Healthy,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-93-img-1.jpg,Healthy,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-94-img-1.jpg,Healthy,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-94-img-2.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-94-img-3.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-95-img-1.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-95-img-2.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-96-img-1.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-96-img-2.jpg,Healthy,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-97-img-1.jpg,Healthy,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-97-img-2.jpg,Healthy,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-97-img-3.jpg,Healthy,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-98-img-1.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-98-img-2.jpg,Healthy,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-98-img-3.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-99-img-1.jpg,Healthy,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-99-img-2.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-99-img-3.jpg,Healthy,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-1-img-1.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-1-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-10-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-10-img-2.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-100-img-1.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-100-img-3.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-101-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-101-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-102-img-1.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-103-img-1.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-103-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-103-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-104-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-104-img-3.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-105-img-1.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-105-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-105-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-106-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-106-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-106-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-107-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-107-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-107-img-3.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-108-img-1.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-108-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-108-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-109-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-109-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-11-img-1.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-11-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-110-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-110-img-2.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-111-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-111-img-2.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-112-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-112-img-2.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-112-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-113-img-1.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-113-img-2.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-113-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-114-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-114-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-115-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-115-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-116-img-1.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-116-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-117-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-118-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-118-img-2.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-118-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-12-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-12-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-13-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-13-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-14-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-14-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-14-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-15-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-15-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-16-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-16-img-2.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-16-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-17-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-17-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-17-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-18-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-18-img-2.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-18-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-19-img-1.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-19-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-19-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-2-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-2-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-2-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-20-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-20-img-3.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-21-img-1.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-21-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-22-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-23-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-23-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-24-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-24-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-24-img-3.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-25-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-25-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-26-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-26-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-27-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-27-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-28-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-28-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-28-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-29-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-3-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-30-img-1.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-30-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-31-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-31-img-3.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-32-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-32-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-32-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-33-img-1.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-33-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-33-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-34-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-34-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-35-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-35-img-2.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-35-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-36-img-1.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-36-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-36-img-3.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-37-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-37-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-38-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-38-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-38-img-3.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-39-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-39-img-2.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-39-img-3.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-4-img-1.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-4-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-4-img-3.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-40-img-1.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-40-img-2.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-40-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-41-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-41-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-42-img-2.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-42-img-3.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-43-img-1.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-43-img-2.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-44-img-1.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-44-img-2.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-44-img-3.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-45-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-45-img-2.jpg,WSSV,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-45-img-3.jpg,WSSV,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-46-img-1.jpg,WSSV,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV\WSSV-46-img-2.jpg,WSSV,shrimp,test
